type	area	price	lat	lon
airbnb	centro	154	45.47017049581034	9.194382920312352
airbnb	centro	206	45.47012509215599	9.194078915984488
airbnb	centro	154	45.47163854630246	9.194552155328795
airbnb	centro	324	45.47094473747647	9.19511706080997
airbnb	centro	154	45.47196792880901	9.194546018511835
airbnb	centro	213	45.472870808436845	9.193449651490996
airbnb	centro	129	45.47321399345404	9.194166973102519
airbnb	centro	93	45.472819807713506	9.193683138502958
airbnb	centro	256	45.47229828202346	9.195685696412603
airbnb	centro	124	45.46007801391621	9.19733376140254
airbnb	centro	83	45.45958525448033	9.197600452355966
airbnb	centro	40	45.461283803263946	9.197335541044685
airbnb	centro	116	45.46258682024181	9.196959192796776
airbnb	centro	154	45.46194101731125	9.198279054294813
airbnb	centro	93	45.462983207714316	9.197903033035745
airbnb	centro	144	45.46183704088811	9.197075254273804
airbnb	centro	504	45.46917233046599	9.197181693354748
airbnb	centro	144	45.47101926404984	9.197713238473177
airbnb	centro	163	45.47122967472637	9.197673304582123
airbnb	centro	165	45.470795125660054	9.195940521717919
airbnb	centro	98	45.464262240786994	9.200345591537955
airbnb	centro	87	45.46324946609549	9.199492388622197
airbnb	centro	98	45.46343227790542	9.200023011873162
airbnb	centro	83	45.463621552338324	9.199937563105049
airbnb	centro	57	45.46426160411779	9.198998934029968
airbnb	centro	176	45.46416285260937	9.19879137478745
airbnb	centro	257	45.463326087408355	9.199664757966211
airbnb	centro	92	45.46342391580852	9.19936214315568
airbnb	centro	268	45.46414131942605	9.200630515736886
airbnb	centro	93	45.46438901853866	9.199053722703743
airbnb	centro	144	45.46348523649867	9.19853490284484
airbnb	centro	122	45.46564251665769	9.199480747083447
airbnb	centro	217	45.4652439802794	9.199642328092704
airbnb	centro	144	45.46614028829376	9.199465063122096
airbnb	centro	93	45.46566765562594	9.200084471804194
airbnb	centro	61	45.46637631156765	9.199956998874956
airbnb	centro	515	45.46533183448455	9.20052054108625
airbnb	centro	201	45.46619025779202	9.199833630124578
airbnb	centro	134	45.465762192859465	9.198595364884595
airbnb	centro	227	45.465391306916295	9.198709895106916
airbnb	centro	314	45.467396228425116	9.199910283031652
airbnb	centro	144	45.46782081339979	9.199918017474294
airbnb	centro	93	45.46759183002258	9.19854695843654
airbnb	centro	196	45.466728082962504	9.200644415118532
airbnb	centro	206	45.46769751168005	9.199850392257968
airbnb	centro	194	45.46715950994266	9.20062684937019
airbnb	centro	309	45.46680462385491	9.200889955459905
airbnb	centro	120	45.46784196448305	9.199305091789114
airbnb	centro	134	45.4681613329387	9.199293734365897
airbnb	centro	515	45.466671359534274	9.198515966583345
airbnb	centro	83	45.46773352398145	9.198867853424547
airbnb	centro	196	45.46909785780109	9.200343081328086
airbnb	centro	112	45.468648530551164	9.199193233018756
airbnb	centro	206	45.469664353082926	9.198772971507303
airbnb	centro	135	45.46872054101498	9.19938175897302
airbnb	centro	618	45.46872254022865	9.199400473229117
airbnb	centro	93	45.469585154770506	9.200082822309527
airbnb	centro	104	45.468427631684406	9.19845215674009
airbnb	centro	1545	45.468802458179006	9.200865875219698
airbnb	centro	154	45.46951653345428	9.198876184788865
airbnb	centro	51	45.45829804628271	9.17665274169119
airbnb	centro	93	45.45912064307134	9.177191039079018
airbnb	centro	113	45.45886309124329	9.177253415841633
airbnb	centro	89	45.45901328207723	9.176108868688841
airbnb	centro	87	45.457794733949854	9.175966977687578
airbnb	centro	89	45.45853279686466	9.177913279950126
airbnb	centro	28	45.45782685582169	9.176199072388982
airbnb	centro	73	45.45910122841221	9.176945507551428
airbnb	centro	51	45.45867778445567	9.177558231144708
airbnb	centro	178	45.45922706520215	9.176322682914742
airbnb	centro	154	45.45836975871327	9.176044015142867
airbnb	centro	59	45.45853563066249	9.177616414645527
airbnb	centro	101	45.458643181655624	9.177764010962468
airbnb	centro	83	45.45836506223226	9.176673121023864
airbnb	centro	22	45.457928879447735	9.177691346543346
airbnb	centro	59	45.4580977803476	9.176054234255798
airbnb	centro	73	45.45725520617116	9.179846307218616
airbnb	centro	112	45.45683086939552	9.179641811839598
airbnb	centro	79	45.45649544946261	9.179958705833183
airbnb	centro	73	45.45698307215681	9.180362120970404
airbnb	centro	51	45.456405274254195	9.179668457910877
airbnb	centro	60	45.4562041809943	9.179612805714568
airbnb	centro	83	45.45661784423086	9.18025379112861
airbnb	centro	46	45.456349107336585	9.179656035750904
airbnb	centro	124	45.45636078856617	9.178619458479517
airbnb	centro	288	45.45774882515321	9.179249777205492
airbnb	centro	73	45.4568733994344	9.180845540295444
airbnb	centro	75	45.457676551356144	9.179565921264984
airbnb	centro	152	45.457190231380906	9.180575166095242
airbnb	centro	185	45.45733604248763	9.178707137254394
airbnb	centro	82	45.45709653534869	9.18004668804948
airbnb	centro	46	45.45683928436512	9.180753608684189
airbnb	centro	78	45.457343672299736	9.180431693665405
airbnb	centro	196	45.45616998911597	9.179978423547336
airbnb	centro	40	45.45692719708802	9.18053027105173
airbnb	centro	361	45.456093677358155	9.178860375066616
airbnb	centro	124	45.457068396392515	9.180462896246443
airbnb	centro	139	45.45666710899748	9.179073397311125
airbnb	centro	669	45.456279989524006	9.18062559888281
airbnb	centro	51	45.45696533982724	9.180072851914058
airbnb	centro	41	45.45732238540844	9.180433291375218
airbnb	centro	83	45.457176937013514	9.179124384897944
airbnb	centro	51	45.45734269122874	9.17960846323169
airbnb	centro	59	45.457142285342336	9.180344484037043
airbnb	centro	113	45.45681619877274	9.180685307463058
airbnb	centro	124	45.45762371862741	9.179686403639527
airbnb	centro	77	45.45615604125974	9.180362388168776
airbnb	centro	154	45.4576658202516	9.179076390063852
airbnb	centro	83	45.456008639456265	9.180346581794193
airbnb	centro	113	45.45819426846561	9.179448084296137
airbnb	centro	102	45.45869551228239	9.178974499506339
airbnb	centro	102	45.45891335504567	9.179961115146146
airbnb	centro	73	45.45844628116343	9.179095771447429
airbnb	centro	77	45.45915633946726	9.179378597725487
airbnb	centro	99	45.458328587561546	9.180157372398655
airbnb	centro	59	45.45808221697871	9.18034739373775
airbnb	centro	77	45.45933391908281	9.178737312626751
airbnb	centro	93	45.45820332173351	9.179252484482182
airbnb	centro	53	45.458684170707386	9.1806141554451
airbnb	centro	124	45.4582910499865	9.17950056738988
airbnb	centro	93	45.45814734250896	9.180576186475802
airbnb	centro	515	45.458521031813675	9.179205148034919
airbnb	centro	124	45.45939744331977	9.179039165090696
airbnb	centro	124	45.459395799112414	9.18036140974902
airbnb	centro	216	45.459368942869425	9.179927363365863
airbnb	centro	154	45.45837536969473	9.179969539367557
airbnb	centro	61	45.45902927305208	9.17859808324206
airbnb	centro	48	45.45794282258113	9.180836294857022
airbnb	centro	361	45.45858837780581	9.180885126639584
airbnb	centro	134	45.458659720932545	9.180277462378324
airbnb	centro	257	45.45781872320033	9.179598099463524
airbnb	centro	154	45.45843561540745	9.180186657277762
airbnb	centro	93	45.45942073210688	9.178585198128376
airbnb	centro	206	45.45857668163642	9.178602953222985
airbnb	centro	412	45.45908429055916	9.178597009074188
airbnb	centro	93	45.45843920798364	9.17954252281365
airbnb	centro	206	45.45897901105795	9.180429460059726
airbnb	centro	124	45.459080655798694	9.180391353648593
airbnb	centro	618	45.45920066511626	9.178998226987906
airbnb	centro	237	45.45810991167093	9.180480099340013
airbnb	centro	93	45.45797273402056	9.180803699710717
airbnb	centro	134	45.45785810905546	9.18023787307546
airbnb	centro	82	45.45679549104751	9.181373865041431
airbnb	centro	77	45.456413703658704	9.181603766865898
airbnb	centro	87	45.45719177741034	9.183319911068311
airbnb	centro	46	45.45682993877636	9.182310350193681
airbnb	centro	83	45.45663826974529	9.182643192481
airbnb	centro	73	45.45604300464003	9.181594921110264
airbnb	centro	154	45.45619105585996	9.181203962530383
airbnb	centro	51	45.45616399060741	9.181493537057213
airbnb	centro	60	45.4560816621311	9.18200863578072
airbnb	centro	105	45.457410108520804	9.181823173199403
airbnb	centro	133	45.45674749397348	9.181054612176553
airbnb	centro	73	45.45667969173184	9.18268664560713
airbnb	centro	124	45.4577299895299	9.181397532236973
airbnb	centro	165	45.456943509231564	9.18132928804521
airbnb	centro	83	45.4573840229407	9.183189218041317
airbnb	centro	206	45.457282524850044	9.181327167200129
airbnb	centro	93	45.456661333191505	9.182291419451998
airbnb	centro	185	45.45628047394437	9.1816562740776
airbnb	centro	124	45.4573787176432	9.181466654381904
airbnb	centro	154	45.45751384120548	9.181289437159128
airbnb	centro	124	45.45685250857099	9.18417613012637
airbnb	centro	113	45.45718947561961	9.184631650791303
airbnb	centro	134	45.456930101439575	9.184201389808335
airbnb	centro	129	45.45727964400089	9.183990916792906
airbnb	centro	87	45.45745561950103	9.18520005427556
airbnb	centro	46	45.456124187528125	9.18415795114315
airbnb	centro	103	45.457005143982784	9.185078043667158
airbnb	centro	83	45.457257028727234	9.183829745550366
airbnb	centro	93	45.45671353538114	9.184836079019687
airbnb	centro	37	45.456242326248706	9.183998430355388
airbnb	centro	51	45.456823247153714	9.187144108534392
airbnb	centro	59	45.45677297069822	9.187549969290172
airbnb	centro	51	45.45723238166784	9.186727897738361
airbnb	centro	83	45.4571107869549	9.187940793093103
airbnb	centro	77	45.45761591256613	9.186280204985977
airbnb	centro	77	45.45670806515121	9.188157699720882
airbnb	centro	206	45.45625047225388	9.186382882924931
airbnb	centro	51	45.45696006548289	9.18646257481372
airbnb	centro	139	45.45765313510982	9.186585689164211
airbnb	centro	154	45.457571054724795	9.186264523606374
airbnb	centro	1545	45.45715403487123	9.187697311719939
airbnb	centro	134	45.45752472681213	9.186516067410246
airbnb	centro	61	45.45724443960142	9.185955485243628
airbnb	darsena	154	45.453098510464855	9.177223644746567
airbnb	darsena	56	45.45283435110089	9.177165285593343
airbnb	darsena	40	45.45394290533286	9.176754156495806
airbnb	darsena	61	45.45259393665703	9.176859429691833
airbnb	darsena	65	45.45286936430596	9.177037241627731
airbnb	darsena	83	45.45403577196578	9.176949726123228
airbnb	darsena	61	45.453553541820675	9.176111721797492
airbnb	darsena	144	45.453335770618914	9.176040480529263
airbnb	darsena	103	45.45277124217082	9.17802168174491
airbnb	darsena	67	45.45255977214823	9.176941874689355
airbnb	darsena	51	45.45360186295309	9.177849414157876
airbnb	darsena	73	45.45319232547998	9.176775632838105
airbnb	darsena	77	45.45342403623807	9.176692925330688
airbnb	darsena	93	45.45360987081246	9.176788395874492
airbnb	darsena	103	45.45386077493238	9.177419075665028
airbnb	darsena	51	45.452669125369404	9.176741705152581
airbnb	darsena	61	45.45257831580555	9.177199138094535
airbnb	darsena	175	45.453185443825305	9.175913099044267
airbnb	darsena	70	45.45271285490771	9.176265731743559
airbnb	darsena	73	45.452701561246464	9.178285813797169
airbnb	darsena	82	45.455600100819346	9.176652874610896
airbnb	darsena	73	45.45450668340468	9.177216341709041
airbnb	darsena	61	45.4556049426271	9.176128649370508
airbnb	darsena	93	45.45554492312172	9.178299433478657
airbnb	darsena	61	45.454258530201514	9.176096720083809
airbnb	darsena	51	45.455082020230165	9.176465806283886
airbnb	darsena	75	45.4543184896878	9.17654976439924
airbnb	darsena	73	45.4557008848587	9.176242837770841
airbnb	darsena	77	45.45474905294211	9.17662470203506
airbnb	darsena	154	45.45436358581114	9.176929741130065
airbnb	darsena	87	45.45578915452358	9.177860278995645
airbnb	darsena	80	45.455306444166446	9.175930043593004
airbnb	darsena	165	45.45591335136565	9.175926551748496
airbnb	darsena	71	45.455600612851185	9.176365987213568
airbnb	darsena	124	45.45563577232426	9.177122783388738
airbnb	darsena	73	45.45485648530168	9.176371280821794
airbnb	darsena	96	45.45469557515845	9.176204259328065
airbnb	darsena	154	45.45599495859691	9.177061026945008
airbnb	darsena	83	45.45455344882208	9.178103041279687
airbnb	darsena	67	45.455751203484624	9.175965482137297
airbnb	darsena	144	45.45684723591656	9.177430651588978
airbnb	darsena	73	45.45675575778036	9.176387281853392
airbnb	darsena	156	45.45684712728612	9.176553719213324
airbnb	darsena	55	45.457081336965516	9.178202415013876
airbnb	darsena	154	45.45665482473091	9.177550822873181
airbnb	darsena	93	45.45646962269959	9.177433171983079
airbnb	darsena	46	45.457276868315994	9.176999409140965
airbnb	darsena	124	45.456423178147176	9.176550775015706
airbnb	darsena	105	45.456427352848955	9.177495639312655
airbnb	darsena	83	45.45738174594126	9.17762047872293
airbnb	darsena	51	45.45659836345547	9.177192752522819
airbnb	darsena	185	45.456755982229566	9.177292526906037
airbnb	darsena	93	45.45619204294027	9.176251835553392
airbnb	darsena	257	45.45703332500819	9.176038335749125
airbnb	darsena	46	45.456918781744974	9.175949177481636
airbnb	darsena	46	45.45656598705253	9.176094421169983
airbnb	darsena	103	45.45606850193515	9.17621353080205
airbnb	darsena	205	45.45663597118098	9.17661513934793
airbnb	darsena	515	45.45708647194235	9.176396379357925
airbnb	darsena	165	45.457277749628275	9.176511882898069
airbnb	darsena	113	45.456176904310965	9.176920866926144
airbnb	darsena	824	45.45732589416451	9.176105340621813
airbnb	darsena	93	45.457718540499805	9.177738605240819
airbnb	darsena	60	45.45350752279385	9.179332549189848
airbnb	darsena	309	45.4534940362705	9.179139820633491
airbnb	darsena	74	45.45338970987478	9.179788286774093
airbnb	darsena	92	45.4532868856915	9.18014901999359
airbnb	darsena	82	45.453444553112945	9.17900368495892
airbnb	darsena	82	45.45290215127754	9.179817899136667
airbnb	darsena	92	45.453628975501566	9.180095044379728
airbnb	darsena	113	45.453896413946104	9.180514019052584
airbnb	darsena	67	45.45418326116416	9.17994008102892
airbnb	darsena	83	45.45410075455026	9.180294295362012
airbnb	darsena	35	45.45366424365563	9.179691052561761
airbnb	darsena	102	45.452896476736456	9.180582086190038
airbnb	darsena	124	45.453561114964494	9.180378546151259
airbnb	darsena	41	45.4537874776622	9.179317740254437
airbnb	darsena	73	45.45275125102792	9.18001736886145
airbnb	darsena	101	45.45284043076113	9.18057230728691
airbnb	darsena	98	45.45421601597792	9.179281600983774
airbnb	isola	185	45.483113608118764	9.19460488649349
airbnb	isola	93	45.48528172790393	9.194483172097708
airbnb	melchiorre	73	45.48642894046782	9.198107913446938
airbnb	melchiorre	73	45.486378846406545	9.198343299165444
airbnb	melchiorre	118	45.48705908198218	9.196408307807395
airbnb	melchiorre	61	45.48694151506763	9.19766450547169
airbnb	melchiorre	32	45.48603149575359	9.198309871388194
airbnb	melchiorre	93	45.48861904917168	9.199778693826955
airbnb	melchiorre	73	45.48865437955309	9.19956798137248
airbnb	melchiorre	61	45.4886656134301	9.199770058150364
airbnb	melchiorre	45	45.48785624661494	9.199781210850118
airbnb	melchiorre	46	45.48785869067108	9.200003413527257
airbnb	melchiorre	51	45.48806880482206	9.199547657252095
airbnb	melchiorre	46	45.48890692822231	9.200608459978117
airbnb	melchiorre	50	45.489160018530086	9.200657300237966
airbnb	melchiorre	73	45.48902250813139	9.200883778173086
airbnb	melchiorre	26	45.489047846660476	9.19908730592914
airbnb	melchiorre	61	45.48762318169054	9.200018261449962
airbnb	melchiorre	40	45.49036259273842	9.202809582727985
airbnb	melchiorre	618	45.48976138862312	9.202763943878963
airbnb	melchiorre	70	45.49057418904584	9.202828529253361
airbnb	melchiorre	73	45.489388470137314	9.202691670632001
airbnb	melchiorre	46	45.489912848585156	9.203181130620289
airbnb	melchiorre	57	45.49092177634809	9.201875908808137
airbnb	melchiorre	103	45.49003253508926	9.203307377861545
airbnb	melchiorre	824	45.48959500477545	9.201881441427508
airbnb	melchiorre	70	45.48947620975712	9.201289918637702
airbnb	melchiorre	73	45.490357915977405	9.200962343175618
airbnb	melchiorre	61	45.48932700695365	9.202194668389787
airbnb	melchiorre	61	45.48985206345837	9.203134601261167
airbnb	melchiorre	61	45.489412263713135	9.200950493194599
airbnb	melchiorre	50	45.4917808553685	9.202468685278381
airbnb	melchiorre	57	45.49129033276657	9.202524194019821
airbnb	melchiorre	113	45.49182400925881	9.202842522932256
airbnb	melchiorre	26	45.49234426020675	9.203221254265367
airbnb	melchiorre	57	45.49122909456152	9.201583224170882
airbnb	melchiorre	231	45.49166091985858	9.201088006901616
airbnb	melchiorre	93	45.491252577672455	9.201215729003692
airbnb	melchiorre	26	45.49138572711276	9.202985285765552
airbnb	melchiorre	46	45.49279557798525	9.202967320903882
airbnb	melchiorre	103	45.49114411011464	9.203038328604242
airbnb	melchiorre	37	45.491071330802015	9.202914402558354
airbnb	melchiorre	50	45.49159353892829	9.202285272798282
airbnb	melchiorre	29	45.49206027639482	9.203186236486825
airbnb	melchiorre	284	45.491066883840375	9.201411884779315
airbnb	melchiorre	83	45.49248658800778	9.200921990334853
airbnb	melchiorre	41	45.49170712906484	9.204931710219089
airbnb	melchiorre	51	45.4918243769588	9.204526637261356
airbnb	melchiorre	34	45.49236713752756	9.20447834395196
airbnb	melchiorre	57	45.49223668336852	9.203794327879331
airbnb	melchiorre	278	45.49164790597909	9.204149061838251
airbnb	melchiorre	60	45.49173424492015	9.20371205048261
airbnb	melchiorre	36	45.49208687629309	9.203654582063185
airbnb	melchiorre	77	45.49249514583489	9.203849830901737
airbnb	melchiorre	77	45.492684446841025	9.204370635059192
airbnb	melchiorre	61	45.49127741880665	9.204992417878755
airbnb	melchiorre	77	45.49146947234018	9.204562345668789
airbnb	melchiorre	73	45.4911801450044	9.205362623976022
airbnb	melchiorre	36	45.49256451475108	9.203587104393538
airbnb	melchiorre	93	45.492279205466176	9.204772006142878
airbnb	melchiorre	154	45.491979602300674	9.203507558855959
airbnb	melchiorre	57	45.49154568980605	9.204031845336564
airbnb	melchiorre	206	45.49244455612005	9.204782218238757
airbnb	melchiorre	83	45.4923824991302	9.203591033697904
airbnb	melchiorre	103	45.491393980905364	9.20362064100091
airbnb	melchiorre	57	45.49133543123951	9.203455095731158
airbnb	melchiorre	73	45.49357410868853	9.205118348525968
airbnb	melchiorre	51	45.49434398491787	9.204146168887481
airbnb	melchiorre	134	45.49326564611353	9.204855812277867
airbnb	melchiorre	31	45.49409749552092	9.20523980115411
airbnb	melchiorre	134	45.49286581427228	9.20426968665749
airbnb	melchiorre	54	45.49429246971956	9.205164183218104
airbnb	melchiorre	46	45.493110213373924	9.205283346898165
airbnb	melchiorre	34	45.49384516205233	9.203809874671293
airbnb	melchiorre	74	45.493198991611585	9.205654304236976
airbnb	melchiorre	227	45.493285234663325	9.203528566167034
airbnb	melchiorre	73	45.493865500011424	9.207343486955523
airbnb	melchiorre	57	45.49378642129016	9.207547613324206
airbnb	melchiorre	31	45.4942842355233	9.20673842127205
airbnb	melchiorre	57	45.49300792393099	9.207295422939525
airbnb	melchiorre	61	45.49326660874134	9.206491643613024
airbnb	melchiorre	154	45.49411250473569	9.206297851608902
airbnb	melchiorre	57	45.49449159819941	9.208254329282605
airbnb	melchiorre	103	45.49453602891682	9.206731232584124
airbnb	melchiorre	154	45.49388168116322	9.20676837796279
airbnb	melchiorre	61	45.4933175523033	9.206358274912724
airbnb	melchiorre	51	45.493024528223664	9.207578473444805
airbnb	melchiorre	67	45.49451926891396	9.206243720142202
airbnb	melchiorre	51	45.49488045823512	9.208117121682593
airbnb	melchiorre	328	45.4952196311845	9.208356357680577
airbnb	melchiorre	57	45.49579198382188	9.206777561633846
airbnb	melchiorre	41	45.49481552801781	9.20672380735719
airbnb	melchiorre	23	45.49474087301631	9.207079402074
airbnb	melchiorre	57	45.49553809158702	9.20643753313688
airbnb	melchiorre	26	45.4956211897613	9.206254779593795
airbnb	melchiorre	77	45.49697134139576	9.207557678899464
airbnb	melchiorre	70	45.49746561483291	9.205988158726603
